ref_perturbation,ref_target,num_ha_perturbed,newlig1_smi,newlig2_smi,input_smarts
lig_p38a_2s~lig_p38a_2k,p38,5,OCC(O)CNc1ccccc1,c1ccccc1,n[1*]CC(O)CO~
lig_p38a_2k~lig_p38a_2s,p38,5,c1ccccc1,OCC(O)CNc1ccccc1,~n[1*]CC(O)CO
lig_p38a_2s~lig_p38a_2q,p38,8,OCC(O)CNc1ccccc1,O=S1(=O)CCC(Nc2ccccc2)CC1,n[1*]CC(O)CO~n[1*]C1CCS(=O)(=O)CC1
lig_p38a_2q~lig_p38a_2s,p38,8,O=S1(=O)CCC(Nc2ccccc2)CC1,OCC(O)CNc1ccccc1,n[1*]C1CCS(=O)(=O)CC1~n[1*]CC(O)CO
lig_p38a_2s~lig_p38a_2m,p38,5,OCC(O)CNc1ccccc1,c1ccc(NC2CC2)cc1,n[1*]CC(O)CO~n[1*]C1CC1
lig_p38a_2m~lig_p38a_2s,p38,5,c1ccc(NC2CC2)cc1,OCC(O)CNc1ccccc1,n[1*]C1CC1~n[1*]CC(O)CO
lig_p38a_2s~lig_p38a_2l,p38,3,OCCc1ccccc1CO,c1ccccc1,C[1*]O.C[2*]CO~
lig_p38a_2l~lig_p38a_2s,p38,3,c1ccccc1,OCCc1ccccc1CO,~C[1*]O.C[2*]CO
lig_p38a_2bb~lig_p38a_2g,p38,2,CS(=O)(=O)CCNc1ccccc1F,c1ccc(NC2CCOCC2)cc1,N[1*]CCS(C)(=O)=O.c[2*]F~N[1*]C1CCOCC1
lig_p38a_2g~lig_p38a_2bb,p38,2,c1ccc(NC2CCOCC2)cc1,CS(=O)(=O)CCNc1ccccc1F,N[1*]C1CCOCC1~N[1*]CCS(C)(=O)=O.c[2*]F
lig_p38a_2bb~lig_p38a_3fmh,p38,6,CS(=O)(=O)Cc1ccccc1,c1ccc(CCn2ncnn2)cc1,C[1*]S(C)(=O)=O~C[1*]Cn1ncnn1
lig_p38a_3fmh~lig_p38a_2bb,p38,6,c1ccc(CCn2ncnn2)cc1,CS(=O)(=O)Cc1ccccc1,C[1*]Cn1ncnn1~C[1*]S(C)(=O)=O
lig_p38a_2bb~lig_p38a_2y,p38,6,CS(=O)(=O)Cc1ccccc1,CCc1cccc(CC)c1CO,C[1*]S(C)(=O)=O~C[3*]C.C[2*]O.C[1*]C
lig_p38a_2y~lig_p38a_2bb,p38,6,CCc1cccc(CC)c1CO,CS(=O)(=O)Cc1ccccc1,C[3*]C.C[2*]O.C[1*]C~C[1*]S(C)(=O)=O
lig_p38a_2bb~lig_p38a_2aa,p38,5,CS(=O)(=O)Cc1ccccc1,OCCc1ccccc1CO,C[1*]S(C)(=O)=O~C[1*]CO.C[2*]O
lig_p38a_2aa~lig_p38a_2bb,p38,5,OCCc1ccccc1CO,CS(=O)(=O)Cc1ccccc1,C[1*]CO.C[2*]O~C[1*]S(C)(=O)=O
lig_p38a_2bb~lig_p38a_3fln,p38,1,CS(=O)(=O)CCNc1ccccc1,c1ccc(NC2CCOCC2)cc1,N[1*]CCS(C)(=O)=O~N[1*]C1CCOCC1
lig_p38a_3fln~lig_p38a_2bb,p38,1,c1ccc(NC2CCOCC2)cc1,CS(=O)(=O)CCNc1ccccc1,N[1*]C1CCOCC1~N[1*]CCS(C)(=O)=O
lig_p38a_2bb~lig_p38a_2i,p38,10,CS(=O)(=O)CCNc1ccccc1Oc1ccc(F)cc1F,Fc1ccccc1Cc1ccccc1NC1CCOCC1,N[2*]CCS(C)(=O)=O.c[1*]Oc1ccc(F)cc1F~c[1*]Cc1ccccc1F.N[2*]C1CCOCC1
lig_p38a_2i~lig_p38a_2bb,p38,10,Fc1ccccc1Cc1ccccc1NC1CCOCC1,CS(=O)(=O)CCNc1ccccc1Oc1ccc(F)cc1F,c[1*]Cc1ccccc1F.N[2*]C1CCOCC1~N[2*]CCS(C)(=O)=O.c[1*]Oc1ccc(F)cc1F
lig_p38a_2bb~lig_p38a_3fly,p38,4,CS(=O)(=O)Cc1ccccc1,CCc1ccccc1,C[1*]S(C)(=O)=O~C[1*]C
lig_p38a_3fly~lig_p38a_2bb,p38,4,CCc1ccccc1,CS(=O)(=O)Cc1ccccc1,C[1*]C~C[1*]S(C)(=O)=O
lig_p38a_2bb~lig_p38a_2ff,p38,7,CS(=O)(=O)CCNc1ccccc1,OC1CCC(Nc2ccccc2)CC1,N[1*]CCS(C)(=O)=O~N[1*]C1CCC(O)CC1
lig_p38a_2ff~lig_p38a_2bb,p38,7,OC1CCC(Nc2ccccc2)CC1,CS(=O)(=O)CCNc1ccccc1,N[1*]C1CCC(O)CC1~N[1*]CCS(C)(=O)=O
lig_p38a_2bb~lig_p38a_2q,p38,9,CNc1ccccc1NCCS(C)(=O)=O,O=S1(=O)CCC(Nc2ccccc2NC2CCOCC2)CC1,n[1*]C.N[2*]CCS(C)(=O)=O~n[1*]C1CCS(=O)(=O)CC1.N[2*]C1CCOCC1
lig_p38a_2q~lig_p38a_2bb,p38,9,O=S1(=O)CCC(Nc2ccccc2NC2CCOCC2)CC1,CNc1ccccc1NCCS(C)(=O)=O,n[1*]C1CCS(=O)(=O)CC1.N[2*]C1CCOCC1~n[1*]C.N[2*]CCS(C)(=O)=O
lig_p38a_2bb~lig_p38a_2gg,p38,8,CS(=O)(=O)CCNc1ccccc1,O=S1(=O)CCC(Nc2ccccc2)CC1,N[1*]CCS(C)(=O)=O~N[1*]C1CCS(=O)(=O)CC1
lig_p38a_2gg~lig_p38a_2bb,p38,8,O=S1(=O)CCC(Nc2ccccc2)CC1,CS(=O)(=O)CCNc1ccccc1,N[1*]C1CCS(=O)(=O)CC1~N[1*]CCS(C)(=O)=O
lig_p38a_2bb~lig_p38a_2z,p38,6,CS(=O)(=O)Cc1ccccc1,CCc1cccc(CO)c1CC,C[1*]S(C)(=O)=O~C[1*]C.C[2*]C.C[3*]O
lig_p38a_2z~lig_p38a_2bb,p38,6,CCc1cccc(CO)c1CC,CS(=O)(=O)Cc1ccccc1,C[1*]C.C[2*]C.C[3*]O~C[1*]S(C)(=O)=O
lig_p38a_2bb~lig_p38a_3flw,p38,6,CS(=O)(=O)Cc1ccccc1,OCCCc1ccccc1CCO,C[1*]S(C)(=O)=O~C[1*]CCO.C[2*]CO
lig_p38a_3flw~lig_p38a_2bb,p38,6,OCCCc1ccccc1CCO,CS(=O)(=O)Cc1ccccc1,C[1*]CCO.C[2*]CO~C[1*]S(C)(=O)=O
lig_p38a_2bb~lig_p38a_2h,p38,10,CS(=O)(=O)CCNc1ccccc1Oc1ccc(F)cc1F,Fc1ccccc1Sc1ccccc1NC1CCOCC1,N[2*]CCS(C)(=O)=O.c[1*]Oc1ccc(F)cc1F~N[2*]C1CCOCC1.c[1*]Sc1ccccc1F
lig_p38a_2h~lig_p38a_2bb,p38,10,Fc1ccccc1Sc1ccccc1NC1CCOCC1,CS(=O)(=O)CCNc1ccccc1Oc1ccc(F)cc1F,N[2*]C1CCOCC1.c[1*]Sc1ccccc1F~N[2*]CCS(C)(=O)=O.c[1*]Oc1ccc(F)cc1F
lig_p38a_2bb~lig_p38a_2m,p38,4,CNc1ccccc1NCCS(C)(=O)=O,c1ccc(NC2CC2)c(NC2CCOCC2)c1,n[1*]C.N[2*]CCS(C)(=O)=O~n[1*]C1CC1.N[2*]C1CCOCC1
lig_p38a_2m~lig_p38a_2bb,p38,4,c1ccc(NC2CC2)c(NC2CCOCC2)c1,CNc1ccccc1NCCS(C)(=O)=O,n[1*]C1CC1.N[2*]C1CCOCC1~n[1*]C.N[2*]CCS(C)(=O)=O
lig_p38a_2bb~lig_p38a_3fmk,p38,9,CS(=O)(=O)Cc1ccccc1,CCc1ccccc1Cn1ncnn1,C[1*]S(C)(=O)=O~C[1*]C.C[2*]n1ncnn1
lig_p38a_3fmk~lig_p38a_2bb,p38,9,CCc1ccccc1Cn1ncnn1,CS(=O)(=O)Cc1ccccc1,C[1*]C.C[2*]n1ncnn1~C[1*]S(C)(=O)=O
lig_p38a_2g~lig_p38a_2o,p38,6,c1ccccc1,CS(=O)(=O)CCc1ccccc1F,~C[1*]CS(C)(=O)=O.c[2*]F
lig_p38a_2o~lig_p38a_2g,p38,6,CS(=O)(=O)CCc1ccccc1F,c1ccccc1,C[1*]CS(C)(=O)=O.c[2*]F~
lig_p38a_2g~lig_p38a_2i,p38,1,Fc1ccccc1Oc1ccccc1,Fc1ccccc1Cc1ccccc1,c[1*]Oc1ccccc1F~c[1*]Cc1ccccc1F
lig_p38a_2i~lig_p38a_2g,p38,1,Fc1ccccc1Cc1ccccc1,Fc1ccccc1Oc1ccccc1,c[1*]Cc1ccccc1F~c[1*]Oc1ccccc1F
lig_p38a_2g~lig_p38a_2h,p38,1,Fc1ccccc1Oc1ccccc1,Fc1ccccc1Sc1ccccc1,c[1*]Oc1ccccc1F~c[1*]Sc1ccccc1F
lig_p38a_2h~lig_p38a_2g,p38,1,Fc1ccccc1Sc1ccccc1,Fc1ccccc1Oc1ccccc1,c[1*]Sc1ccccc1F~c[1*]Oc1ccccc1F
lig_p38a_2r~lig_p38a_2o,p38,6,CCc1cccc(CO)c1CC,CS(=O)(=O)Cc1ccccc1,C[2*]O.C[1*]C.C[3*]C~C[1*]S(C)(=O)=O
lig_p38a_2o~lig_p38a_2r,p38,6,CS(=O)(=O)Cc1ccccc1,CCc1cccc(CO)c1CC,C[1*]S(C)(=O)=O~C[2*]O.C[1*]C.C[3*]C
lig_p38a_2r~lig_p38a_2u,p38,10,CC(C)(O)CNc1ccccc1,CS(=O)(=O)N1CCC(Nc2ccccc2)CC1,n[1*]CC(C)(C)O~n[1*]C1CCN(S(C)(=O)=O)CC1
lig_p38a_2u~lig_p38a_2r,p38,10,CS(=O)(=O)N1CCC(Nc2ccccc2)CC1,CC(C)(O)CNc1ccccc1,n[1*]C1CCN(S(C)(=O)=O)CC1~n[1*]CC(C)(C)O
lig_p38a_2r~lig_p38a_3fly,p38,10,CC(C)(O)Cc1ccccc1NC1CCOCC1,CC(C)Nc1ccccc1,C[1*]C(C)(C)O.N[2*]C1CCOCC1~N[1*]C(C)C
lig_p38a_3fly~lig_p38a_2r,p38,10,CC(C)Nc1ccccc1,CC(C)(O)Cc1ccccc1NC1CCOCC1,N[1*]C(C)C~C[1*]C(C)(C)O.N[2*]C1CCOCC1
lig_p38a_2r~lig_p38a_2v,p38,10,CC(C)(O)Cc1ccccc1NC1CCOCC1,CNc1ccccc1,C[1*]C(C)(C)O.N[2*]C1CCOCC1~N[1*]C
lig_p38a_2v~lig_p38a_2r,p38,10,CNc1ccccc1,CC(C)(O)Cc1ccccc1NC1CCOCC1,N[1*]C~C[1*]C(C)(C)O.N[2*]C1CCOCC1
lig_p38a_2r~lig_p38a_2k,p38,5,CC(C)(O)CNc1ccccc1,c1ccccc1,n[1*]CC(C)(C)O~
lig_p38a_2k~lig_p38a_2r,p38,5,c1ccccc1,CC(C)(O)CNc1ccccc1,~n[1*]CC(C)(C)O
lig_p38a_2r~lig_p38a_2q,p38,8,CC(C)(O)CNc1ccccc1,O=S1(=O)CCC(Nc2ccccc2)CC1,n[1*]CC(C)(C)O~n[1*]C1CCS(=O)(=O)CC1
lig_p38a_2q~lig_p38a_2r,p38,8,O=S1(=O)CCC(Nc2ccccc2)CC1,CC(C)(O)CNc1ccccc1,n[1*]C1CCS(=O)(=O)CC1~n[1*]CC(C)(C)O
lig_p38a_2r~lig_p38a_2m,p38,5,CC(C)(O)CNc1ccccc1,c1ccc(NC2CC2)cc1,n[1*]CC(C)(C)O~n[1*]C1CC1
lig_p38a_2m~lig_p38a_2r,p38,5,c1ccc(NC2CC2)cc1,CC(C)(O)CNc1ccccc1,n[1*]C1CC1~n[1*]CC(C)(C)O
lig_p38a_2r~lig_p38a_2l,p38,3,CCc1cccc(CO)c1CC,c1ccccc1,C[1*]O.C[2*]C.C[3*]C~
lig_p38a_2l~lig_p38a_2r,p38,3,c1ccccc1,CCc1cccc(CO)c1CC,~C[1*]O.C[2*]C.C[3*]C
lig_p38a_3fmh~lig_p38a_2y,p38,8,c1ccc(CCn2ncnn2)cc1,CCc1cccc(CC)c1CO,C[1*]Cn1ncnn1~C[1*]C.C[3*]O.C[2*]C
lig_p38a_2y~lig_p38a_3fmh,p38,8,CCc1cccc(CC)c1CO,c1ccc(CCn2ncnn2)cc1,C[1*]C.C[3*]O.C[2*]C~C[1*]Cn1ncnn1
lig_p38a_3fmh~lig_p38a_2aa,p38,6,c1ccc(Cn2ncnn2)cc1,OCc1ccccc1CO,C[1*]n1ncnn1~C[1*]O.C[2*]O
lig_p38a_2aa~lig_p38a_3fmh,p38,6,OCc1ccccc1CO,c1ccc(Cn2ncnn2)cc1,C[1*]O.C[2*]O~C[1*]n1ncnn1
lig_p38a_3fmh~lig_p38a_3fln,p38,8,CC(Cn1ncnn1)Nc1ccccc1,c1ccc(NC2CCOCC2)cc1,N[1*]C(C)Cn1ncnn1~N[1*]C1CCOCC1
lig_p38a_3fln~lig_p38a_3fmh,p38,8,c1ccc(NC2CCOCC2)cc1,CC(Cn1ncnn1)Nc1ccccc1,N[1*]C1CCOCC1~N[1*]C(C)Cn1ncnn1
lig_p38a_3fmh~lig_p38a_3fly,p38,5,c1ccc(Cn2ncnn2)cc1,c1ccccc1,C[1*]n1ncnn1~
lig_p38a_3fly~lig_p38a_3fmh,p38,5,c1ccccc1,c1ccc(Cn2ncnn2)cc1,~C[1*]n1ncnn1
lig_p38a_3fmh~lig_p38a_2ff,p38,8,CC(Cn1ncnn1)Nc1ccccc1,OC1CCC(Nc2ccccc2)CC1,N[1*]C(C)Cn1ncnn1~N[1*]C1CCC(O)CC1
lig_p38a_2ff~lig_p38a_3fmh,p38,8,OC1CCC(Nc2ccccc2)CC1,CC(Cn1ncnn1)Nc1ccccc1,N[1*]C1CCC(O)CC1~N[1*]C(C)Cn1ncnn1
lig_p38a_3fmh~lig_p38a_2v,p38,7,CCc1ccccc1CCn1ncnn1,c1ccccc1,C[1*]C.C[2*]Cn1ncnn1~
lig_p38a_2v~lig_p38a_3fmh,p38,7,c1ccccc1,CCc1ccccc1CCn1ncnn1,~C[1*]C.C[2*]Cn1ncnn1
lig_p38a_3fmh~lig_p38a_3flq,p38,5,c1ccc(Cn2ncnn2)cc1,CS(=O)(=O)Cc1ccccc1,C[1*]n1ncnn1~C[1*]S(C)(=O)=O
lig_p38a_3flq~lig_p38a_3fmh,p38,5,CS(=O)(=O)Cc1ccccc1,c1ccc(Cn2ncnn2)cc1,C[1*]S(C)(=O)=O~C[1*]n1ncnn1
lig_p38a_3fmh~lig_p38a_2gg,p38,1,CC(Cn1ncnn1)Nc1ccccc1,O=S1(=O)CCC(Nc2ccccc2)CC1,N[1*]C(C)Cn1ncnn1~N[1*]C1CCS(=O)(=O)CC1
lig_p38a_2gg~lig_p38a_3fmh,p38,1,O=S1(=O)CCC(Nc2ccccc2)CC1,CC(Cn1ncnn1)Nc1ccccc1,N[1*]C1CCS(=O)(=O)CC1~N[1*]C(C)Cn1ncnn1
lig_p38a_3fmh~lig_p38a_2z,p38,6,c1ccc(Cn2ncnn2)cc1,CCc1ccccc1CO,C[1*]n1ncnn1~C[1*]C.C[2*]O
lig_p38a_2z~lig_p38a_3fmh,p38,6,CCc1ccccc1CO,c1ccc(Cn2ncnn2)cc1,C[1*]C.C[2*]O~C[1*]n1ncnn1
lig_p38a_3fmh~lig_p38a_3flw,p38,7,c1ccc(Cn2ncnn2)cc1,OCCc1ccccc1CCO,C[1*]n1ncnn1~C[1*]CO.C[2*]CO
lig_p38a_3flw~lig_p38a_3fmh,p38,7,OCCc1ccccc1CCO,c1ccc(Cn2ncnn2)cc1,C[1*]CO.C[2*]CO~C[1*]n1ncnn1
lig_p38a_2y~lig_p38a_2o,p38,7,CC(C)(O)CNc1ccccc1,CS(=O)(=O)CCc1ccccc1NC1CCOCC1,N[1*]CC(C)(C)O~C[1*]CS(C)(=O)=O.N[2*]C1CCOCC1
lig_p38a_2o~lig_p38a_2y,p38,7,CS(=O)(=O)CCc1ccccc1NC1CCOCC1,CC(C)(O)CNc1ccccc1,C[1*]CS(C)(=O)=O.N[2*]C1CCOCC1~N[1*]CC(C)(C)O
lig_p38a_2y~lig_p38a_2aa,p38,3,CCc1ccccc1CC,OCCc1ccccc1,C[1*]C.C[2*]C~C[1*]CO
lig_p38a_2aa~lig_p38a_2y,p38,3,OCCc1ccccc1,CCc1ccccc1CC,C[1*]CO~C[1*]C.C[2*]C
lig_p38a_2y~lig_p38a_3fln,p38,6,CC(C)(O)CNc1ccccc1,c1ccc(NC2CCOCC2)cc1,N[1*]CC(C)(C)O~N[1*]C1CCOCC1
lig_p38a_3fln~lig_p38a_2y,p38,6,c1ccc(NC2CCOCC2)cc1,CC(C)(O)CNc1ccccc1,N[1*]C1CCOCC1~N[1*]CC(C)(C)O
lig_p38a_2y~lig_p38a_3fly,p38,3,CCc1cccc(CC)c1CO,CCc1ccccc1,C[2*]C.C[1*]O.C[3*]C~C[1*]C
lig_p38a_3fly~lig_p38a_2y,p38,3,CCc1ccccc1,CCc1cccc(CC)c1CO,C[1*]C~C[2*]C.C[1*]O.C[3*]C
lig_p38a_2y~lig_p38a_2ff,p38,7,CC(C)(O)CNc1ccccc1,OC1CCC(Nc2ccccc2)CC1,N[1*]CC(C)(C)O~N[1*]C1CCC(O)CC1
lig_p38a_2ff~lig_p38a_2y,p38,7,OC1CCC(Nc2ccccc2)CC1,CC(C)(O)CNc1ccccc1,N[1*]C1CCC(O)CC1~N[1*]CC(C)(C)O
lig_p38a_2y~lig_p38a_3flq,p38,7,CCc1cccc(CC)c1CO,CS(=O)(=O)CCc1ccccc1,C[1*]C.C[2*]O.C[3*]C~C[1*]CS(C)(=O)=O
lig_p38a_3flq~lig_p38a_2y,p38,7,CS(=O)(=O)CCc1ccccc1,CCc1cccc(CC)c1CO,C[1*]CS(C)(=O)=O~C[1*]C.C[2*]O.C[3*]C
lig_p38a_2y~lig_p38a_2gg,p38,8,CC(C)(O)CNc1ccccc1,O=S1(=O)CCC(Nc2ccccc2)CC1,N[1*]CC(C)(C)O~N[1*]C1CCS(=O)(=O)CC1
lig_p38a_2gg~lig_p38a_2y,p38,8,O=S1(=O)CCC(Nc2ccccc2)CC1,CC(C)(O)CNc1ccccc1,N[1*]C1CCS(=O)(=O)CC1~N[1*]CC(C)(C)O
lig_p38a_2y~lig_p38a_2z,p38,2,CCc1ccccc1CC,CCc1ccccc1CC,C[1*]C.C[2*]C~C[1*]C.C[2*]C
lig_p38a_2z~lig_p38a_2y,p38,2,CCc1ccccc1CC,CCc1ccccc1CC,C[1*]C.C[2*]C~C[1*]C.C[2*]C
lig_p38a_2y~lig_p38a_3flw,p38,4,CCc1ccccc1CO,OCCCc1ccccc1CO,C[1*]O.C[2*]C~C[1*]CCO.C[2*]O
lig_p38a_3flw~lig_p38a_2y,p38,4,OCCCc1ccccc1CO,CCc1ccccc1CO,C[1*]CCO.C[2*]O~C[1*]O.C[2*]C
lig_p38a_2y~lig_p38a_2m,p38,9,CNc1ccccc1NCC(C)(C)O,c1ccc(NC2CC2)c(NC2CCOCC2)c1,n[1*]C.N[2*]CC(C)(C)O~n[1*]C1CC1.N[2*]C1CCOCC1
lig_p38a_2m~lig_p38a_2y,p38,9,c1ccc(NC2CC2)c(NC2CCOCC2)c1,CNc1ccccc1NCC(C)(C)O,n[1*]C1CC1.N[2*]C1CCOCC1~n[1*]C.N[2*]CC(C)(C)O
lig_p38a_2y~lig_p38a_3fmk,p38,7,CCc1cccc(CC)c1CO,CCc1ccccc1Cn1ncnn1,C[3*]C.C[1*]O.C[2*]C~C[1*]C.C[2*]n1ncnn1
lig_p38a_3fmk~lig_p38a_2y,p38,7,CCc1ccccc1Cn1ncnn1,CCc1cccc(CC)c1CO,C[1*]C.C[2*]n1ncnn1~C[3*]C.C[1*]O.C[2*]C
lig_p38a_2o~lig_p38a_2aa,p38,7,CS(=O)(=O)CCc1ccccc1NC1CCOCC1,OCC(CO)Nc1ccccc1,C[1*]CS(C)(=O)=O.N[2*]C1CCOCC1~N[1*]C(CO)CO
lig_p38a_2aa~lig_p38a_2o,p38,7,OCC(CO)Nc1ccccc1,CS(=O)(=O)CCc1ccccc1NC1CCOCC1,N[1*]C(CO)CO~C[1*]CS(C)(=O)=O.N[2*]C1CCOCC1
lig_p38a_2o~lig_p38a_2u,p38,10,CS(=O)(=O)CCNc1ccccc1,CS(=O)(=O)N1CCC(Nc2ccccc2)CC1,n[1*]CCS(C)(=O)=O~n[1*]C1CCN(S(C)(=O)=O)CC1
lig_p38a_2u~lig_p38a_2o,p38,10,CS(=O)(=O)N1CCC(Nc2ccccc2)CC1,CS(=O)(=O)CCNc1ccccc1,n[1*]C1CCN(S(C)(=O)=O)CC1~n[1*]CCS(C)(=O)=O
lig_p38a_2o~lig_p38a_2k,p38,6,CS(=O)(=O)CCNc1ccccc1,c1ccccc1,n[1*]CCS(C)(=O)=O~
lig_p38a_2k~lig_p38a_2o,p38,6,c1ccccc1,CS(=O)(=O)CCNc1ccccc1,~n[1*]CCS(C)(=O)=O
lig_p38a_2o~lig_p38a_2q,p38,8,CS(=O)(=O)CCNc1ccccc1,O=S1(=O)CCC(Nc2ccccc2)CC1,n[1*]CCS(C)(=O)=O~n[1*]C1CCS(=O)(=O)CC1
lig_p38a_2q~lig_p38a_2o,p38,8,O=S1(=O)CCC(Nc2ccccc2)CC1,CS(=O)(=O)CCNc1ccccc1,n[1*]C1CCS(=O)(=O)CC1~n[1*]CCS(C)(=O)=O
lig_p38a_2o~lig_p38a_2z,p38,7,CS(=O)(=O)CCc1ccccc1NC1CCOCC1,CC(C)(CO)Nc1ccccc1,C[1*]CS(C)(=O)=O.N[2*]C1CCOCC1~N[1*]C(C)(C)CO
lig_p38a_2z~lig_p38a_2o,p38,7,CC(C)(CO)Nc1ccccc1,CS(=O)(=O)CCc1ccccc1NC1CCOCC1,N[1*]C(C)(C)CO~C[1*]CS(C)(=O)=O.N[2*]C1CCOCC1
lig_p38a_2o~lig_p38a_2m,p38,6,CS(=O)(=O)CCNc1ccccc1,c1ccc(NC2CC2)cc1,n[1*]CCS(C)(=O)=O~n[1*]C1CC1
lig_p38a_2m~lig_p38a_2o,p38,6,c1ccc(NC2CC2)cc1,CS(=O)(=O)CCNc1ccccc1,n[1*]C1CC1~n[1*]CCS(C)(=O)=O
lig_p38a_2o~lig_p38a_2l,p38,4,CS(=O)(=O)Cc1ccccc1,c1ccccc1,C[1*]S(C)(=O)=O~
lig_p38a_2l~lig_p38a_2o,p38,4,c1ccccc1,CS(=O)(=O)Cc1ccccc1,~C[1*]S(C)(=O)=O
lig_p38a_2aa~lig_p38a_3fln,p38,6,OCC(CO)Nc1ccccc1,c1ccc(NC2CCOCC2)cc1,N[1*]C(CO)CO~N[1*]C1CCOCC1
lig_p38a_3fln~lig_p38a_2aa,p38,6,c1ccc(NC2CCOCC2)cc1,OCC(CO)Nc1ccccc1,N[1*]C1CCOCC1~N[1*]C(CO)CO
lig_p38a_2aa~lig_p38a_3fly,p38,2,OCc1ccccc1CO,c1ccccc1,C[1*]O.C[2*]O~
lig_p38a_3fly~lig_p38a_2aa,p38,2,c1ccccc1,OCc1ccccc1CO,~C[1*]O.C[2*]O
lig_p38a_2aa~lig_p38a_2ff,p38,7,OCC(CO)Nc1ccccc1,OC1CCC(Nc2ccccc2)CC1,N[1*]C(CO)CO~N[1*]C1CCC(O)CC1
lig_p38a_2ff~lig_p38a_2aa,p38,7,OC1CCC(Nc2ccccc2)CC1,OCC(CO)Nc1ccccc1,N[1*]C1CCC(O)CC1~N[1*]C(CO)CO
lig_p38a_2aa~lig_p38a_2v,p38,4,OCCc1ccccc1CCO,c1ccccc1,C[2*]CO.C[1*]CO~
lig_p38a_2v~lig_p38a_2aa,p38,4,c1ccccc1,OCCc1ccccc1CCO,~C[2*]CO.C[1*]CO
lig_p38a_2aa~lig_p38a_3flq,p38,5,OCc1ccccc1CO,CS(=O)(=O)Cc1ccccc1,C[1*]O.C[2*]O~C[1*]S(C)(=O)=O
lig_p38a_3flq~lig_p38a_2aa,p38,5,CS(=O)(=O)Cc1ccccc1,OCc1ccccc1CO,C[1*]S(C)(=O)=O~C[1*]O.C[2*]O
lig_p38a_2aa~lig_p38a_2gg,p38,8,OCC(CO)Nc1ccccc1,O=S1(=O)CCC(Nc2ccccc2)CC1,N[1*]C(CO)CO~N[1*]C1CCS(=O)(=O)CC1
lig_p38a_2gg~lig_p38a_2aa,p38,8,O=S1(=O)CCC(Nc2ccccc2)CC1,OCC(CO)Nc1ccccc1,N[1*]C1CCS(=O)(=O)CC1~N[1*]C(CO)CO
lig_p38a_2aa~lig_p38a_3flw,p38,4,OCc1ccccc1CO,OCCc1ccccc1CCO,C[1*]O.C[2*]O~C[1*]CO.C[2*]CO
lig_p38a_3flw~lig_p38a_2aa,p38,4,OCCc1ccccc1CCO,OCc1ccccc1CO,C[1*]CO.C[2*]CO~C[1*]O.C[2*]O
lig_p38a_2aa~lig_p38a_2m,p38,9,CNc1ccccc1NC(CO)CO,c1ccc(NC2CC2)c(NC2CCOCC2)c1,n[1*]C.N[2*]C(CO)CO~n[1*]C1CC1.N[2*]C1CCOCC1
lig_p38a_2m~lig_p38a_2aa,p38,9,c1ccc(NC2CC2)c(NC2CCOCC2)c1,CNc1ccccc1NC(CO)CO,n[1*]C1CC1.N[2*]C1CCOCC1~n[1*]C.N[2*]C(CO)CO
lig_p38a_2aa~lig_p38a_3fmk,p38,6,OCc1ccccc1CO,c1ccc(Cn2ncnn2)cc1,C[1*]O.C[2*]O~C[1*]n1ncnn1
lig_p38a_3fmk~lig_p38a_2aa,p38,6,c1ccc(Cn2ncnn2)cc1,OCc1ccccc1CO,C[1*]n1ncnn1~C[1*]O.C[2*]O
lig_p38a_3fln~lig_p38a_2u,p38,10,CNc1ccccc1,CS(=O)(=O)N1CCC(Nc2ccccc2)CC1,n[1*]C~n[1*]C1CCN(S(C)(=O)=O)CC1
lig_p38a_2u~lig_p38a_3fln,p38,10,CS(=O)(=O)N1CCC(Nc2ccccc2)CC1,CNc1ccccc1,n[1*]C1CCN(S(C)(=O)=O)CC1~n[1*]C
lig_p38a_3fln~lig_p38a_2i,p38,9,Fc1ccc(Oc2ccccc2)c(F)c1,Fc1ccccc1Cc1ccccc1,c[1*]Oc1ccc(F)cc1F~c[1*]Cc1ccccc1F
lig_p38a_2i~lig_p38a_3fln,p38,9,Fc1ccccc1Cc1ccccc1,Fc1ccc(Oc2ccccc2)c(F)c1,c[1*]Cc1ccccc1F~c[1*]Oc1ccc(F)cc1F
lig_p38a_3fln~lig_p38a_3fly,p38,6,c1ccc(NC2CCOCC2)cc1,CC(C)Nc1ccccc1,N[1*]C1CCOCC1~N[1*]C(C)C
lig_p38a_3fly~lig_p38a_3fln,p38,6,CC(C)Nc1ccccc1,c1ccc(NC2CCOCC2)cc1,N[1*]C(C)C~N[1*]C1CCOCC1
lig_p38a_3fln~lig_p38a_2ff,p38,6,c1ccc2c(c1)CCOC2,OC1CCc2ccccc2C1,C[1*]CCOCC[2*]~C[1*]CCC(O)CC[2*]
lig_p38a_2ff~lig_p38a_3fln,p38,6,OC1CCc2ccccc2C1,c1ccc2c(c1)CCOC2,C[1*]CCC(O)CC[2*]~C[1*]CCOCC[2*]
lig_p38a_3fln~lig_p38a_2v,p38,6,c1ccc(NC2CCOCC2)cc1,CNc1ccccc1,N[1*]C1CCOCC1~N[1*]C
lig_p38a_2v~lig_p38a_3fln,p38,6,CNc1ccccc1,c1ccc(NC2CCOCC2)cc1,N[1*]C~N[1*]C1CCOCC1
lig_p38a_3fln~lig_p38a_2k,p38,1,CNc1ccccc1,c1ccccc1,n[1*]C~
